"","gene","fc_PCR_vs_RD","pval","mean_PCR","mean_RD","mean_diff"
"16373","PCDHB5",-7.56641056280088,0.036034061454539,0.106581052631579,-0.0140860784313725,0.120667131062952
"16395","CHD1",10.2108263807414,0.000568369216982683,-0.113077894736842,-0.0110743137254902,-0.102003581011352
"16541","C5",29.7925387317636,0.00649235743278962,-0.118416578947368,-0.00397470588235294,-0.114441873065015
"16615","SLC4A8",0.515162123672176,0.0302161518182071,0.126630789473684,0.245807647058824,-0.119176857585139
"16681","NUDT10",-1.39072064000139,0.0299609530827827,-0.0926176315789474,0.066596862745098,-0.159214494324045
"16721","PDE4B",4.41807125462761,0.0442303716515873,0.161952631578947,0.036656862745098,0.125295768833849
"16785","GATA3",2.09533219449474,0.00102059447109528,-0.300343684210526,-0.143339411764706,-0.15700427244582
"16818","C11orf75",7.57399706848451,0.000131489225911627,0.156671842105263,0.0206854901960784,0.135986351909185
"16856","MYO10",-4.2845583482777,0.0290142740109706,0.104393684210526,-0.0243650980392157,0.128758782249742
"17133","LCT",0.230493255859261,0.0103786878300112,-0.0486786842105263,-0.211193529411765,0.162514845201238
"17330","ISG15",-0.00747565122657786,0.0269580581200331,-0.000849210526315789,0.113596862745098,-0.114446073271414
"17437","CAPN8",2.7456295177653,0.00769836986052908,-0.244926842105263,-0.0892060784313726,-0.155720763673891
"17441","PPP1CB.1",0.156396683612482,0.0117199309502911,-0.0197471052631579,-0.126262941176471,0.106515835913313
"17451","ARNT2",1.69773567667047,0.0238897276191998,-0.340266842105263,-0.200423921568627,-0.139842920536636
"17600","PHGDH",0.175652010003707,0.00101908668342265,-0.0373802631578947,-0.21280862745098,0.175428364293086
"17608","TLR5",0.242878018605271,0.00417759777558233,0.0400936842105263,0.165077450980392,-0.124983766769866
"17614","OR6Y1",0.635605379663799,0.0290637663737312,0.20091,0.316092352941176,-0.115182352941176
"17631","FOXD2.1",1.66044194863112,0.0247575429340695,-0.282472105263158,-0.17011862745098,-0.112353477812178
"17668","ZNF365",-2.30002497857441,0.00654795912804213,-0.0992068421052632,0.0431329411764706,-0.142339783281734
"17822","CATSPER2",0.246197083252719,0.0118665047472311,0.0340123684210526,0.138150980392157,-0.104138611971104
"17844","PLA2G10",13.3159698311199,0.0416940622954008,-0.176005789473684,-0.0132176470588235,-0.162788142414861
"17864","COX6C",1.39295763306459,0.00732290106380099,-0.690874210526316,-0.495976470588235,-0.194897739938081
"18012","STK39",2.14352558464404,0.0472009778162876,-0.194965,-0.0909552941176471,-0.104009705882353
"18144","MAP9",2.39400052594842,0.0180849985519574,-0.212510263157895,-0.0887678431372549,-0.12374242002064
"18295","TRPA1",1.5837266918843,0.0224645205775416,-0.323163157894737,-0.204052352941176,-0.11911080495356
"18301","ENPP2",-1.06196941107322,0.0230661664505991,0.0740244736842105,-0.0697049019607843,0.143729375644995
"18305","AIF1L.1",-1.27483256489917,0.0153469539357889,0.0898639473684211,-0.0704907843137255,0.160354731682147
"18406","ITLN1",2.11724858625049,0.00194426884707643,0.190667368421053,0.0900543137254902,0.100613054695562
"18523","RALGPS2",-0.0751010671606807,0.00119030841609635,-0.0109397368421053,0.145666862745098,-0.156606599587203
"18546","IRX5",-0.648808169949506,0.017248013139178,-0.0550492105263158,0.0848466666666667,-0.139895877192982
"18752","NBPF10",-10.147136406104,0.00451818997738159,-0.100874473684211,0.00994117647058824,-0.110815650154799
"18809","STXBP6.1",0.603327878668147,0.00247444007635095,-0.249641578947368,-0.41377431372549,0.164132734778122
"18874","IGLL5",0.000780168269824236,0.0252279874002343,-9.13157894736863e-05,-0.117046274509804,0.11695495872033
"18899","AMACR",0.120747848357569,0.00472845622127005,-0.0166263157894737,-0.137694509803922,0.121068194014448
"19041","ZMAT1.1",0.0759762359925111,0.00253149927373683,0.00993289473684211,0.130736862745098,-0.120803968008256
"19103","DPT.1",-2.04676199807533,0.0122111500344592,0.0967957894736842,-0.0472921568627451,0.144087946336429
"19319","SYTL4",-1.83002415405976,0.0222094129688633,-0.0740757894736842,0.0404780392156863,-0.11455382868937
"19398","RIPK4.1",2.07368976555675,0.0420647416002354,0.224596052631579,0.108307450980392,0.116288601651187
"19527","DLG5.1",3.96305425284163,0.0023291387587616,-0.159581315789474,-0.0402672549019608,-0.119314060887513
"19553","C1orf115.1",21.1197622434465,0.00146630792257213,0.107255263157895,0.00507843137254902,0.102176831785346
"19566","FAM193A.2",0.106879483029312,0.000891115871387228,0.0125381578947368,0.117311176470588,-0.104773018575851
"19584","PPP1R1A.1",2.16211368162819,0.00649577097755263,0.258526052631579,0.119570980392157,0.138955072239422
"19633","NBPF11",-1.52622010077347,0.003483952115194,-0.0676510526315789,0.0443258823529412,-0.11197693498452
"19635","PCM1.1",15.940005949472,0.0275639036192519,-0.108385789473684,-0.00679960784313725,-0.101586181630547
"19873","WFDC2.1",1.65262311226377,0.0305549139525448,-0.367418947368421,-0.222324705882353,-0.145094241486068
"19965","MST1",2.07052853831686,0.00233017666733003,-0.222663421052632,-0.107539411764706,-0.115124009287926
"20054","LOC644189",8.27071226183695,0.00806042872475114,-0.138146842105263,-0.016703137254902,-0.121443704850361
"20148","SLC39A6.1",1.27091048470982,0.024197235750931,-0.716940789473684,-0.564115882352941,-0.152824907120743
"20182","IL17RB",1.67468960907612,0.0219807988337836,-0.297690526315789,-0.17775862745098,-0.119931898864809
"20276","PARP14.1",0.571047741522634,0.0415960143731111,0.14558,0.254934901960784,-0.109354901960784
"20344","KAT6B.2",0.0554296871967342,0.00265350308162026,0.00596815789473684,0.107670784313725,-0.101702626418989
"20400","NBPF9",-0.806120435716624,0.00210603471428939,-0.0524107894736842,0.0650160784313726,-0.117426867905057
"20491","HLA.DRB6",-0.562850117649021,0.00879211059662299,0.0605868421052632,-0.107642941176471,0.168229783281734
"20557","USP6.1",4.75296248887665,0.0182284719531846,-0.141053947368421,-0.0296770588235294,-0.111376888544892
"20591","KAT6B.3",-4.27210370601059,0.00419868643762306,-0.0821081578947368,0.0192196078431373,-0.101327765737874
"20604","NKTR.1",0.465449918560799,0.00239776551133156,0.0965497368421053,0.207433137254902,-0.110883400412797
"20650","SLC22A5",2.5735812013975,0.00458810313919609,-0.176744473684211,-0.0686764705882353,-0.108068003095975
"20675","WASF3",1.56334754381493,0.019151066153836,0.299466578947368,0.191554705882353,0.107911873065016
"21018","ACADSB.1",3.2868015576529,0.0244052210863762,-0.182448421052632,-0.0555094117647059,-0.126939009287926
"21162","STK39.1",2.08532398413166,0.0485578379408643,-0.196543421052632,-0.0942507843137255,-0.102292636738906
"21269","C6orf203.1",2.68374452605995,0.00570584956685782,0.172773157894737,0.0643776470588235,0.108395510835913
"21271","SNX13.2",3.99933344332618,0.00051396977704448,-0.150092631578947,-0.0375294117647059,-0.112563219814241
"21327","B3GNT7.1",0.570135766534494,0.0136701338722305,-0.196386842105263,-0.344456274509804,0.148069432404541
"21444","CDC42BPA.2",0.3851933533419,0.0045673524485738,0.06548,0.169992549019608,-0.104512549019608
"21677","PPM1K.1",0.0196935787230196,0.00873342417384686,0.00279921052631579,0.142138235294118,-0.139339024767802
"21956","ZNF365.1",-16.0496330509795,0.00652666821232629,-0.109480526315789,0.00682137254901961,-0.116301898864809
"22036","LOC440335",2.5083647781401,0.022722652041664,-0.192462894736842,-0.076728431372549,-0.115734463364293
"22632","MTL5.1",2.0526081477239,0.0217042120857227,-0.226461842105263,-0.110328823529412,-0.116133018575851
"22637","ANKRD12.3",-2.0358449174624,0.0144652040169537,-0.0677389473684211,0.033273137254902,-0.101012084623323
"22790","ARHGEF10.4",0.440186011687797,0.00585683701168679,0.0836563157894737,0.190047647058824,-0.10639133126935
"22896","LAIR1.1",-1.47287656590879,0.0124727309368544,0.0709894736842105,-0.0481978431372549,0.119187316821465
"22937","SRRM1.1",-0.287795885158118,0.0377793092567583,-0.0225336842105263,0.0782974509803922,-0.100831135190918
"22956","NEFM.1",0.302896387421074,0.0262592853539155,0.0451955263157895,0.149211176470588,-0.104015650154799
"23380","TCTN1.1",0.321900299222188,0.00197854655579189,0.0503889473684211,0.156535882352941,-0.10614693498452
"23539","LOC389332",0.660177223285635,0.0261810879642366,0.227495,0.344596862745098,-0.117101862745098
"23639","FXYD3",-1.23794457807656,0.0390993404092709,-0.0675002631578947,0.0545260784313725,-0.122026341589267
"23844","SOX11.1",-6.728442457171,0.00275676673972481,0.261403947368421,-0.0388505882352941,0.300254535603715
"23957","RNF213.2",0.396393072762014,0.00316815754749717,0.0930255263157895,0.23468,-0.141654473684211
"24008","LRRCC1.1",1.82003058704914,0.0067733795325306,-0.287224736842105,-0.157813137254902,-0.129411599587203
"24024","SOHLH1.1",0.245822075956017,0.0496388140358876,-0.0514589473684211,-0.209334117647059,0.157875170278638
"24156","ITPRIPL2",2.04315341838872,0.0140042684448751,-0.206030789473684,-0.100839607843137,-0.105191181630547
"24324","RERG.1",1.35781178338548,0.034551858030513,-0.616676578947368,-0.454169411764706,-0.162507167182663
"24339","CALCOCO2.1",2.11392534398983,0.0348200064918878,-0.196003157894737,-0.09272,-0.103283157894737
"24358","TFF1.1",2.04929943347554,0.0160512792331335,-0.616075263157895,-0.300627254901961,-0.315448008255934
"24517","KALRN.1",1.66640041543739,0.0452440237362765,0.297780526315789,0.178696862745098,0.119083663570691
"24559","CA12.3",1.89549958932529,0.0182962184614049,-0.319446315789474,-0.168528823529412,-0.150917492260062
"24564","ABAT.1",-24.1012952010182,0.00354163263894904,-0.112954736842105,0.00468666666666667,-0.117641403508772
"24567","CALCOCO2.2",5.0834654237713,0.0407368245851022,-0.130599210526316,-0.0256909803921569,-0.104908230134159
"24601","CCDC144A",9.13491949318048,0.0230056036371151,-0.112712368421053,-0.0123386274509804,-0.100373740970072
"24664","ATP1A4.2",1.57195572098318,0.0050219908365613,-0.440781315789474,-0.280403137254902,-0.160378178534572
"24806","METRN",1.60367511350149,0.0174723615286251,-0.340673421052632,-0.212432941176471,-0.128240479876161
"24813","CYP2B6.1",1.56251751958008,0.00997675592382898,-0.769628421052632,-0.492556666666667,-0.277071754385965
"24983","NBPF3.2",-1.1373144817303,0.00378928413697857,-0.0576194736842105,0.0506627450980392,-0.10828221878225
"25082","GPR158",0.297327280321225,0.0406117084872219,-0.0654352631578947,-0.220078235294118,0.154642972136223
"25125","RNF213.3",-0.736624499385467,0.000723165744962771,-0.051825,0.0703547058823529,-0.122179705882353
"25160","SLC1A2.1",1.35259760356207,0.0191696054657074,-0.424733947368421,-0.314013529411765,-0.110720417956656
"25264","SLC13A3",4.60365077134373,0.000152431740339539,0.284309736842105,0.0617574509803922,0.222552285861713
"25271","GRPR.1",1.70661395284902,0.0274719923427647,-0.434598947368421,-0.25465568627451,-0.179943261093911
"25422","PBRM1.2",0.105745423326907,0.00168131988827239,0.0126605263157895,0.119726470588235,-0.107065944272446
"25526","AFF3.1",0.306243570934447,0.02339894051995,0.0482210526315789,0.157459803921569,-0.10923875128999
"25652","WISP1.2",-3.19000403934865,0.022683299956539,-0.0841892105263158,0.026391568627451,-0.110580779153767
"25701","FLJ33534",2.30775049195447,0.00430903519793567,-0.420336842105263,-0.18214137254902,-0.238195469556244
"25818","UBE2Z.2",2.62631707679096,0.021578343046701,-0.174749473684211,-0.0665378431372549,-0.108211630546956
"25830","PIM2",-4.82692427443257,0.0268809813544795,0.107193684210526,-0.0222074509803922,0.129401135190918
"25909","CEACAM1.2",-0.409041363253794,0.0361002974858542,0.0447528947368421,-0.109409215686274,0.154162110423117
"25950","AMZ1",1.48482564879022,0.018183778874706,-0.379,-0.255248823529412,-0.123751176470588
"26039","ZNF44",0.142102578024378,0.00361824743914212,0.0227744736842105,0.160267843137255,-0.137493369453044
"26175","HSD17B12.2",0.388382884733386,0.0148676983032645,-0.0713492105263158,-0.183708431372549,0.112359220846233
"26338","PCP2",1.52046644504853,0.0115536858188039,-0.367185789473684,-0.241495490196078,-0.125690299277606
"26444","HLA.DRB3",-1.38811298881909,0.0246165303243663,0.0699418421052631,-0.0503862745098039,0.120328116615067
"26455","SAMD11",2.23195768171283,0.0179191393438639,-0.215129210526316,-0.0963858823529412,-0.118743328173375
"26457","ITM2C.1",-0.646899467948508,0.00914880654383751,0.0472089473684211,-0.0729772549019608,0.120186202270382
"26687","BCL11A.2",-0.964683354255472,0.0402924806437421,0.083025,-0.0860645098039216,0.169089509803922
"26818","TBL1X",15.191206229742,0.0365565734062715,-0.108149473684211,-0.00711921568627451,-0.101030257997936
"26934","LYZ",0.419173061267748,0.0405589980826775,-0.141389210526316,-0.337305098039216,0.1959158875129
"26944","MTRNR2L2",9.69707565211898,0.0112286246409169,-0.191673157894737,-0.0197660784313725,-0.171907079463364
"27032","XCL1",-2.89862776664076,0.04248000825729,0.0789523684210526,-0.0272378431372549,0.106190211558308
"27058","CGN.1",1.56222574532963,0.012409242173911,-0.286554473684211,-0.183427058823529,-0.103127414860681
"27117","MYO10.1",-0.231629935009862,0.00317248544684218,0.0225221052631579,-0.097233137254902,0.11975524251806
"27271","IRX5.1",3.8800560177391,0.0149995457124992,-0.180617368421053,-0.0465501960784314,-0.134067172342621
"27298","SECTM1.2",7.41994568204598,0.0338818535539911,-0.134995,-0.0181935294117647,-0.116801470588235
"27567","TRIM11.2",0.22683896338684,0.00409075124643716,0.0309060526315789,0.136246666666667,-0.105340614035088
"27990","MBNL2.1",6.10762670125599,0.00413852343494422,0.139365263157895,0.0228182352941176,0.116547027863777
"28043","HSD17B1.2",0.0703184961269985,0.0369061665380231,0.0100015789473684,0.142232549019608,-0.132230970072239
"28403","CTNNB1.2",0.487627409555006,9.94521008323491e-05,0.115928157894737,0.237739215686275,-0.121811057791538
"28535","LOC100653245",0.56798456141659,0.0457097531340913,-0.143387368421053,-0.252449411764706,0.109062043343653
"28593","BMPR1B",1.32429856579141,0.0101201654382657,-0.656205,-0.49551137254902,-0.16069362745098
"28747","MEX3B.1",-1.30512509302859,0.00274180025123562,0.0658392105263158,-0.0504466666666667,0.116285877192982
"29082","TBC1D3P2",0.320874661835902,0.0335059029609858,0.0552260526315789,0.172110980392157,-0.116884927760578
"29162","TRNP1",2.30262872848417,0.046181596127849,-0.189655789473684,-0.0823649019607843,-0.1072908875129
"29409","LOC650226",0.120971261568929,0.0104411328356755,0.0222173684210526,0.183658235294118,-0.161440866873065
"29518","C16orf89.1",0.15598772334787,0.0079249013950726,-0.0197034210526316,-0.126313921568627,0.106610500515996
"29733","CCDC144A.2",-11.9614927385707,0.00954491435743845,-0.117543947368421,0.00982686274509804,-0.127370810113519
"29908","LOC100506674",1.37068365594111,0.0331369734145282,-0.593936578947368,-0.433314117647059,-0.16062246130031
"29995","C2CD4B.1",-0.100450982272583,0.00211261564653688,0.0254778947368421,-0.253635098039216,0.279112992776058
"30358","TSPAN6.1",-1.5754526378883,0.0239888443129005,0.0700915789473684,-0.0444898039215686,0.114581382868937
"30617","LOC100131096",0.573475863666149,0.00938555117299841,0.145201052631579,0.253194705882353,-0.107993653250774
"30669","HSPB1.1",1.75848283251163,0.0036403257228228,-0.248171578947368,-0.141128235294118,-0.107043343653251
"30683","ANKRD20A2.2",0.189972107693127,0.044969868772045,0.0297789473684211,0.15675431372549,-0.126975366357069
"30700","GRIK3.1",1.50774997213596,0.0297591676054065,-0.478985263157895,-0.317682156862745,-0.16130310629515
"30988","ZNF516.2",1.72914153538875,0.0296618038458212,-0.241315263157895,-0.139557843137255,-0.10175742002064
"31290","SYDE2",1.87678825051837,0.0149645701375463,-0.268823421052632,-0.143235882352941,-0.12558753869969
"31306","INPP4B.1",-3.11590359670661,0.00766000173260218,-0.0781334210526316,0.0250756862745098,-0.103209107327141
"31692","SSFA2.1",2.28809042473127,0.0015602513024316,-0.220721315789474,-0.0964652941176471,-0.124256021671827
"31766","PABPC1L.2",-0.317217672185816,0.00363080517640666,-0.0322163157894737,0.101559019607843,-0.133775335397317
"31917","RNF213.4",-0.737217681816252,0.000316853311921455,-0.0542986842105263,0.0736535294117647,-0.127952213622291
"31929","SSFA2.2",1.97708576486065,0.000771460226527938,-0.291505789473684,-0.147442156862745,-0.144063632610939
"31949","GALNTL4.1",0.743581342814042,0.00290020544009189,0.303687368421053,0.408411764705882,-0.10472439628483
"32034","CMYA5.1",-1.13406303601299,1.48514590339263e-06,-0.0594573684210526,0.0524286274509804,-0.111885995872033
"32376","CXXC5.1",2.05656069263668,0.000248774152352998,-0.249035789473684,-0.121093333333333,-0.127942456140351
"32581","SPOCD1.1",0.391634011547075,0.0110247766582696,0.08644,0.220716274509804,-0.134276274509804
"32744","ADCY9.1",1.95995124413713,0.004926056024432,-0.228144473684211,-0.116403137254902,-0.111741336429309
"33064","SLC44A5.1",-1.01797716788938,0.0242939968778314,0.0527928947368421,-0.0518605882352941,0.104653482972136
"33167","LINC00085.2",-0.0263302510824514,0.0183546355700371,-0.00281842105263158,0.107041176470588,-0.10985959752322
"33256","DENND1B.2",0.527989442912759,0.0238031432419132,0.11956,0.226443921568627,-0.106883921568627
"33368","RABEP1.2",1.98740644479434,0.0189786092529122,-0.216805,-0.109089411764706,-0.107715588235294
"33399","TFPI2.1",-0.317336907606652,0.00288893246469851,-0.0337481578947368,0.106348039215686,-0.140096197110423
"33473","GPRC5A.2",12.2391929684735,0.00025217744439404,-0.283039736842105,-0.0231256862745098,-0.259914050567595
"33523","LYPD1.1",-0.0340869036495669,0.0280670593032243,0.00441315789473685,-0.129467843137255,0.133881001031992
"33541","ANKRD18A.1",-2.51441339856422,0.046903394764668,-0.112438157894737,0.0447174509803922,-0.157155608875129
"33566","LOC100506990.1",-0.284728620579517,0.00945645249525899,-0.0280773684210526,0.0986109803921569,-0.12668834881321
"33771","LPAR3.2",-54.5208799443926,0.035646694516362,0.155416578947368,-0.00285058823529412,0.158267167182663
"34165","ETFA.1",3.02865387760906,0.00541525358930686,0.179812368421053,0.0593703921568627,0.12044197626419
"34247","FAM9C.1",8.91599637904493,0.0217091905070628,0.206744473684211,0.0231880392156863,0.183556434468524
"34260","MST1P2",2.0633919225394,0.00291309929261782,-0.255425263157895,-0.123789019607843,-0.131636243550052
"34334","ONECUT2.1",0.123318960526507,0.0227277178870999,-0.0265552631578947,-0.215338039215686,0.188782776057792
"34390","FLJ23152",1.76712047374877,0.0206083233438615,-0.475408421052632,-0.26903,-0.206378421052632
"34549","ANKRD20A9P.1",0.53960995585254,0.0472498247542826,0.117445789473684,0.217649411764706,-0.100203622291022
"34615","FAM9C.2",-5.12414693351202,0.0123224710321932,0.125481315789474,-0.0244882352941176,0.149969551083591
"34862","EVPLL",-0.0444460978787837,0.00851367217416303,-0.00724657894736842,0.163041960784314,-0.170288539731682
"34959","MACC1.1",0.520691786501915,0.0480425201634533,0.182047631578947,0.349626470588235,-0.167578839009288
"35133","PTCHD1.1",2.89836318352396,0.0163623959263712,0.277993947368421,0.0959141176470588,0.182079829721362
"35253","BEAN1",0.346318581655312,0.0232069986154169,-0.0649981578947368,-0.187683137254902,0.122684979360165
"35313","SLC24A2.1",2.0673397279134,0.0251130295912296,-0.301896052631579,-0.146031176470588,-0.155864876160991
"35506","C6orf115",2.94912262396119,0.0353364796846117,0.155174736842105,0.0526172549019608,0.102557481940144
"35596","KIAA1257",-1.69950274980841,0.0207006850744964,-0.102713947368421,0.0604376470588235,-0.163151594427245
"35713","AGBL2",1.50973362383605,0.0209924879870939,-0.331211578947368,-0.219384117647059,-0.11182746130031
"35727","ANKRD20A2.3",0.146372001958651,0.0466039271010865,0.0218007894736842,0.148940980392157,-0.127140190918473
"35795","LOC283454",0.267291056507923,0.00744333355298936,-0.0693315789473684,-0.259386078431373,0.190054499484004
"35873","MAP9.1",1.9979983902637,0.0252898354435643,-0.209888947368421,-0.105049607843137,-0.104839339525284
"35925","HTR7P1.1",1.33746213583616,0.00357174807126855,-0.515992105263158,-0.385799411764706,-0.130192693498452
"36060","LOC100506428.1",39.4529862961761,0.00164869680750761,0.111682894736842,0.00283078431372549,0.108852110423117
"36345","TDRD12",0.715553857236332,0.0254629919347468,-0.356920789473684,-0.498803529411765,0.14188273993808
"36386","LONRF2",1.51290860449126,0.0193904129398688,-0.704746052631579,-0.465821960784314,-0.238924091847265
"36591","LOC100287482",1.34429822776904,0.0207146145595145,-0.485887105263158,-0.361442941176471,-0.124444164086687
"36592","LOC100287482.1",1.41197707389134,0.0155060296552016,-0.484063947368421,-0.342827058823529,-0.141236888544892
"36638","DSCAM.AS1",2.05632594826607,0.0238413477436915,-0.304421315789474,-0.14804137254902,-0.156379943240454
"36676","NCAM2.1",2.43434546696041,0.0137334419237525,-0.183333421052632,-0.0753111764705882,-0.108022244582043
"36769","FAM196A",1.34276531045753,0.0135225354330195,-0.674011315789474,-0.501957647058824,-0.17205366873065
"36772","YWHAQ.3",-0.452907284743489,0.0119863835208748,0.0388115789473684,-0.0856943137254902,0.124505892672859
"36853","DENND1B.3",1.69275600396415,0.00784387427378508,-0.270011842105263,-0.159510196078431,-0.110501646026832
"36897","PARD6B",1.52204228488897,0.0466111729767013,-0.431382894736842,-0.283423725490196,-0.147959169246646
"36938","DNAH2.1",-0.807897343747761,0.0383062194105739,0.0564484210526316,-0.0698707843137255,0.126319205366357
"36975","ITGA2.3",0.438188574846021,0.0111473591174957,0.0903047368421053,0.206086470588235,-0.11578173374613
"37039","CIITA.4",4.04703149106878,0.0285305896188933,0.134593157894737,0.0332572549019608,0.101335902992776
"37059","C1orf53",-10.4898672585966,0.0171776716080525,-0.117338421052632,0.0111858823529412,-0.128524303405573
"37228","C1orf88.1",1.93425923952347,0.0249926713292815,-0.237873684210526,-0.122979215686275,-0.114894468524252
"37300","BMPR1B.1",1.46790563903354,0.000820344997834957,-1.34479210526316,-0.916129803921569,-0.428662301341589
"37492","RPS9.1",8.59131694362854,0.00394331585580893,0.1256,0.0146194117647059,0.110980588235294
"37530","COL6A6",7.61787849076991,0.0396894352474694,0.204305526315789,0.0268192156862745,0.177486310629515
"37559","CPEB2.1",1.76568904404895,0.00650460438124354,-0.307365263157895,-0.174076666666667,-0.133288596491228
"37765","LOC100270746",-2.1095416846196,0.0276657901074422,0.0779115789473684,-0.0369329411764706,0.114844520123839
"37822","FAM40B.1",0.467436986097619,0.0193475689833218,0.0954481578947368,0.204194705882353,-0.108746547987616
"37899","BCAS4.1",1.73586914784998,0.00518744680460981,0.316639210526316,0.182409607843137,0.134229602683179
"37924","TBC1D3B",0.104632317357527,0.0201764443200369,0.0171852631578947,0.16424431372549,-0.147059050567595
"37947","BMPR1B.2",1.22607962835529,0.0133024329266041,-1.219955,-0.995004705882353,-0.224950294117647
"38198","ACADSB.2",1.51296670080295,0.0136341761255219,-0.548048157894737,-0.362234117647059,-0.185814040247678
"38408","SLC4A4.2",0.731120783364914,0.00886953729933589,-0.482094736842105,-0.65939137254902,0.177296635706914
"38880","IL6ST.4",1.87576754111313,0.00600450574725498,-0.264304473684211,-0.140904705882353,-0.123399767801858
"38960","PIP5K1B",0.341811150239852,0.00402488153831612,-0.0781021052631579,-0.228494901960784,0.150392796697626
"39192","STOX1.1",1.81196478024517,0.0314833786477367,-0.232828947368421,-0.128495294117647,-0.104333653250774
"39233","LOC100506689",-5.17585269375564,0.0278035635056873,0.150509736842105,-0.0290792156862745,0.17958895252838
"39294","NTN1.1",0.215123706056912,0.000600177582615349,-0.0540676315789474,-0.251332745098039,0.197265113519092
"39347","KIAA1407.1",-0.58416358279135,0.00155427882390446,-0.0564023684210526,0.0965523529411765,-0.152954721362229
"39469","USP32P1.1",20.5298289046149,0.0128448434402283,-0.130082631578947,-0.00633627450980392,-0.123746357069143
"39964","CHDH.2",1.6159307408327,0.0451482059313409,-0.288945526315789,-0.178810588235294,-0.110134938080495
"40079","HSPB1.2",1.80439235113787,0.00416804623153022,-0.308981315789474,-0.171238431372549,-0.137742884416925
"40208","TDRD12.1",0.740744847727048,0.0196730078524202,-0.725571052631579,-0.979515490196078,0.253944437564499
"40349","NBPF10.2",-3.18196762936535,0.00378929049899659,-0.0857434210526316,0.0269466666666667,-0.112690087719298
"40388","FAM169A.1",1.75510194891747,0.00362542056409002,-0.319771315789474,-0.182195294117647,-0.137576021671827
"40767","PTPRG.1",0.683648948773463,0.00152460666699213,0.265127105263158,0.387811764705882,-0.122684659442724
"40923","TCHH",2.78877303180452,0.0439310614971472,0.158614473684211,0.0568760784313725,0.101738395252838
